Setting number, Number of robots, Robots velocity, Locusts velocity, Algorithm, Reaching time to MEP, Living locusts, Dead locusts, Run away locusts, Living locusts in MEP, Polygon Area, Polygon circumference, Long edge length, Short edge length, Ratio between long edge length to short edge length
1,20,8,2.0,Spiral,23400,13,87,13,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,13,87,13,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,8,92,7,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,14,86,14,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,13,87,13,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,11,89,11,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,12,88,11,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,17,83,16,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,11,89,11,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,8,92,8,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,12,88,11,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,14,86,14,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,8,92,8,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,10,90,10,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,16,84,16,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,13,87,12,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,20,8,2.0,Spiral,23400,10,90,10,0,1896.00000,165.32700,37.64306,13.34166,2.82147
