Setting number, Number of robots, Robots velocity, Locusts velocity, Algorithm, Reaching time to MEP, Living locusts, Dead locusts, Run away locusts, Living locusts in MEP, Polygon Area, Polygon circumference, Long edge length, Short edge length, Ratio between long edge length to short edge length
1,30,8,6.0,Straight,5300,39,61,37,2,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,43,57,40,3,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,46,54,41,5,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,35,65,30,5,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,30,70,28,2,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,42,58,41,1,1896.00000,165.32700,37.64306,13.34166,2.82147
2,20,8,2.0,Spiral,20000,12,88,11,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,9,91,9,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,10,90,10,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,6,94,6,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,10,90,10,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,16,84,16,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,10,90,10,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,13,87,12,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,6,94,6,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,10,90,10,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,7,93,7,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,12,88,12,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,11,89,11,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,12,88,12,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,6,94,6,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,10,90,10,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,13,87,13,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,15,85,15,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,3,97,3,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Spiral,20000,9,91,9,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,40,60,40,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,39,61,36,3,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,41,59,41,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,40,60,37,3,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,43,57,43,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,45,55,42,3,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,39,61,37,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,41,59,39,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,35,65,34,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,43,57,42,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,35,65,33,2,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,39,61,36,3,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,40,60,37,3,878.00000,151.42865,66.48308,41.03657,1.62009
2,20,8,2.0,Straight,4800,35,65,35,0,878.00000,151.42865,66.48308,41.03657,1.62009
