Setting number, Number of robots, Robots velocity, Locusts velocity, Algorithm, Reaching time to MEP, Living locusts, Dead locusts, Run away locusts, Living locusts in MEP, Polygon Area, Polygon circumference, Long edge length, Short edge length, Ratio between long edge length to short edge length
2,30,8,2.0,Straight,4900,22,78,10,12,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,22,78,12,10,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,24,76,12,12,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,23,77,11,12,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,25,75,13,12,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,20,80,9,11,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,25,75,15,10,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,22,78,11,11,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,24,76,11,13,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,22,78,11,11,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,23,77,13,10,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,25,75,13,12,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,26,74,15,11,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,23,77,11,12,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,25,75,14,11,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,23,77,14,9,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,27,73,13,14,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,25,75,11,14,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,18,82,8,10,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,2.0,Straight,4900,18,82,7,11,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,29,71,23,6,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,26,74,22,4,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,25,75,21,4,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,20,80,19,1,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,29,71,26,3,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,26,74,22,4,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,28,72,28,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,23,77,16,7,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,31,69,28,3,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,27,73,20,7,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,26,74,16,10,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,29,71,22,7,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,21,79,15,6,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,25,75,18,7,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,25,75,20,5,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,25,75,20,5,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,35,65,30,5,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,30,70,24,6,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,25,75,25,0,878.00000,151.42865,66.48308,41.03657,1.62009
2,30,8,6.0,Straight,4900,26,74,22,4,878.00000,151.42865,66.48308,41.03657,1.62009
3,20,8,2.0,Straight,5200,34,66,34,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,31,69,31,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,39,61,39,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,39,61,39,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,37,63,37,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,30,70,30,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,38,62,38,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,41,59,41,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,32,68,32,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,31,69,31,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,32,68,32,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,29,71,29,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,40,60,40,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,42,58,42,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,32,68,32,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,31,69,31,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,37,63,37,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,34,66,34,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,31,69,31,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,2.0,Straight,5200,34,66,34,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,46,54,45,1,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,41,59,41,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,52,48,51,1,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,38,62,36,2,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,49,51,49,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,47,53,47,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,42,58,42,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,48,52,48,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,38,62,38,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,41,59,41,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,47,53,47,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,52,48,52,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,42,58,41,1,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,33,67,33,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,39,61,39,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,34,66,34,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,32,68,32,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,31,69,31,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,41,59,41,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,20,8,6.0,Straight,5200,34,66,34,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,12,88,12,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,18,82,18,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,16,84,16,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,16,84,16,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,11,89,11,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,18,82,18,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,14,86,14,0,988.00000,149.94671,57.55867,37.21559,1.54663
3,30,8,2.0,Straight,5600,17,83,17,0,988.00000,149.94671,57.55867,37.21559,1.54663
